developer_username,developer_email,developer_name,developer_website,customer_username,customer_email,customer_payment_method,application_title,application_version,application_type,free_contains_ads,paid_price,release_version_tag,release_notes,release_date,downloaded,has_review,review_rating,review_comment,review_date,has_transaction,transaction_id,transaction_amount,transaction_date
dev_129,dev_129@example.com,Studio 129,https://studio-129.dev,customer_292,customer_292@mail.com,ApplePay,App 194,4.9.8,paid_application,False,21.35,v6.1.2,Release notes batch 866,2025-11-13,False,True,5,Review text 866,2025-06-27,False,,,
dev_141,dev_141@example.com,Studio 141,https://studio-141.dev,customer_2,customer_2@mail.com,PayPal,App 125,3.0.6,paid_application,False,21.42,v6.2.4,Release notes batch 867,2026-08-16,False,True,1,Review text 867,2026-05-29,False,,,
dev_24,dev_24@example.com,Studio 24,https://studio-24.dev,customer_72,customer_72@mail.com,Card,App 225,1.2.4,free_application,False,,v5.6.8,Release notes batch 868,2024-01-28,False,False,,,,False,,,
dev_139,dev_139@example.com,Studio 139,https://studio-139.dev,customer_415,customer_415@mail.com,GooglePay,App 347,3.4.1,paid_application,False,3.8,v2.8.2,Release notes batch 869,2026-08-25,True,True,2,Review text 869,2026-07-06,False,,,
dev_157,dev_157@example.com,Studio 157,https://studio-157.dev,customer_595,customer_595@mail.com,GooglePay,App 235,3.2.3,free_application,False,,v1.5.4,Release notes batch 870,2024-12-30,True,False,,,,False,,,
dev_142,dev_142@example.com,Studio 142,https://studio-142.dev,customer_517,customer_517@mail.com,PayPal,App 154,1.9.4,free_application,False,,v5.4.4,Release notes batch 871,2024-05-01,False,True,1,Review text 871,2024-04-02,False,,,
dev_103,dev_103@example.com,Studio 103,https://studio-103.dev,customer_70,customer_70@mail.com,PayPal,App 56,3.6.3,paid_application,False,9.47,v5.5.7,Release notes batch 872,2026-04-16,True,False,,,,False,,,
dev_130,dev_130@example.com,Studio 130,https://studio-130.dev,customer_193,customer_193@mail.com,Card,App 231,3.1.8,free_application,True,,v1.7.2,Release notes batch 873,2026-12-27,False,True,3,Review text 873,2026-06-12,False,,,
dev_96,dev_96@example.com,Studio 96,https://studio-96.dev,customer_279,customer_279@mail.com,GooglePay,App 152,4.4.4,paid_application,False,27.82,v5.8.7,Release notes batch 874,2025-07-07,True,False,,,,False,,,
dev_141,dev_141@example.com,Studio 141,https://studio-141.dev,customer_470,customer_470@mail.com,ApplePay,App 297,1.6.6,paid_application,False,6.8,v2.3.7,Release notes batch 875,2024-12-22,False,True,1,Review text 875,2026-07-02,True,TXN-00875,6.8,2024-03-19
dev_86,dev_86@example.com,Studio 86,https://studio-86.dev,customer_441,customer_441@mail.com,PayPal,App 40,3.0.9,free_application,True,,v6.8.3,Release notes batch 876,2026-10-17,True,True,5,Review text 876,2024-04-06,False,,,
dev_44,dev_44@example.com,Studio 44,https://studio-44.dev,customer_185,customer_185@mail.com,GooglePay,App 234,2.3.0,free_application,True,,v5.5.3,Release notes batch 877,2025-12-01,True,False,,,,False,,,
dev_11,dev_11@example.com,Studio 11,https://studio-11.dev,customer_598,customer_598@mail.com,ApplePay,App 26,5.9.5,free_application,True,,v3.6.4,Release notes batch 878,2024-04-01,False,True,3,Review text 878,2025-09-06,False,,,
dev_117,dev_117@example.com,Studio 117,https://studio-117.dev,customer_328,customer_328@mail.com,ApplePay,App 242,4.5.6,free_application,False,,v4.5.5,Release notes batch 879,2024-09-08,False,False,,,,False,,,
dev_6,dev_6@example.com,Studio 6,https://studio-6.dev,customer_320,customer_320@mail.com,GooglePay,App 98,5.7.6,free_application,False,,v4.7.3,Release notes batch 880,2025-01-28,True,True,3,Review text 880,2026-05-09,False,,,
dev_66,dev_66@example.com,Studio 66,https://studio-66.dev,customer_328,customer_328@mail.com,ApplePay,App 209,2.4.9,paid_application,False,29.23,v4.0.7,Release notes batch 881,2024-10-24,True,True,1,Review text 881,2025-10-22,False,,,
dev_107,dev_107@example.com,Studio 107,https://studio-107.dev,customer_528,customer_528@mail.com,ApplePay,App 25,2.6.7,free_application,True,,v3.3.4,Release notes batch 882,2025-01-27,True,False,,,,False,,,
dev_100,dev_100@example.com,Studio 100,https://studio-100.dev,customer_206,customer_206@mail.com,Card,App 79,3.7.2,free_application,False,,v6.1.5,Release notes batch 883,2025-01-24,False,False,,,,False,,,
dev_68,dev_68@example.com,Studio 68,https://studio-68.dev,customer_467,customer_467@mail.com,GooglePay,App 26,4.8.4,paid_application,False,5.35,v1.3.5,Release notes batch 884,2025-01-27,False,False,,,,False,,,
dev_1,dev_1@example.com,Studio 1,https://studio-1.dev,customer_384,customer_384@mail.com,GooglePay,App 189,3.6.3,paid_application,False,2.53,v1.6.6,Release notes batch 885,2024-12-03,False,True,1,Review text 885,2024-03-02,False,,,
dev_111,dev_111@example.com,Studio 111,https://studio-111.dev,customer_155,customer_155@mail.com,GooglePay,App 269,1.5.2,paid_application,False,28.21,v1.8.6,Release notes batch 886,2026-10-21,False,False,,,,True,TXN-00886,28.21,2024-05-18
dev_129,dev_129@example.com,Studio 129,https://studio-129.dev,customer_395,customer_395@mail.com,Card,App 327,1.5.1,free_application,True,,v5.7.8,Release notes batch 887,2024-01-16,False,False,,,,False,,,
dev_87,dev_87@example.com,Studio 87,https://studio-87.dev,customer_82,customer_82@mail.com,Card,App 32,1.7.9,free_application,True,,v6.3.2,Release notes batch 888,2025-05-10,False,False,,,,False,,,
dev_64,dev_64@example.com,Studio 64,https://studio-64.dev,customer_390,customer_390@mail.com,ApplePay,App 220,5.1.8,paid_application,False,6.96,v2.2.6,Release notes batch 889,2026-02-10,True,False,,,,False,,,
dev_151,dev_151@example.com,Studio 151,https://studio-151.dev,customer_182,customer_182@mail.com,ApplePay,App 106,5.5.7,free_application,True,,v2.4.5,Release notes batch 890,2024-03-31,True,True,3,Review text 890,2024-01-10,False,,,
dev_155,dev_155@example.com,Studio 155,https://studio-155.dev,customer_403,customer_403@mail.com,Card,App 4,3.9.4,paid_application,False,22.02,v3.3.9,Release notes batch 891,2025-08-30,False,False,,,,False,,,
dev_83,dev_83@example.com,Studio 83,https://studio-83.dev,customer_273,customer_273@mail.com,PayPal,App 36,2.0.0,paid_application,False,14.33,v2.1.2,Release notes batch 892,2024-04-05,True,False,,,,False,,,
dev_20,dev_20@example.com,Studio 20,https://studio-20.dev,customer_102,customer_102@mail.com,ApplePay,App 102,3.9.2,free_application,True,,v2.0.6,Release notes batch 893,2026-04-30,True,True,5,Review text 893,2025-12-07,False,,,
dev_24,dev_24@example.com,Studio 24,https://studio-24.dev,customer_538,customer_538@mail.com,ApplePay,App 281,1.0.6,paid_application,False,1.34,v6.8.5,Release notes batch 894,2025-11-09,True,False,,,,True,TXN-00894,1.34,2025-12-06
dev_145,dev_145@example.com,Studio 145,https://studio-145.dev,customer_117,customer_117@mail.com,Card,App 127,4.7.3,paid_application,False,29.2,v6.2.6,Release notes batch 895,2025-02-20,False,True,1,Review text 895,2024-10-31,False,,,
dev_4,dev_4@example.com,Studio 4,https://studio-4.dev,customer_499,customer_499@mail.com,GooglePay,App 315,3.9.0,paid_application,False,20.14,v3.5.7,Release notes batch 896,2026-09-10,True,True,4,Review text 896,2024-09-20,False,,,
dev_26,dev_26@example.com,Studio 26,https://studio-26.dev,customer_576,customer_576@mail.com,ApplePay,App 310,5.8.3,paid_application,False,7.66,v2.5.9,Release notes batch 897,2025-06-04,True,True,5,Review text 897,2026-11-10,False,,,
dev_122,dev_122@example.com,Studio 122,https://studio-122.dev,customer_125,customer_125@mail.com,Card,App 47,1.2.3,paid_application,False,9.58,v1.4.0,Release notes batch 898,2026-09-11,False,False,,,,False,,,
dev_135,dev_135@example.com,Studio 135,https://studio-135.dev,customer_85,customer_85@mail.com,Card,App 151,5.3.2,free_application,False,,v2.1.0,Release notes batch 899,2024-07-25,True,True,2,Review text 899,2026-05-23,False,,,
dev_76,dev_76@example.com,Studio 76,https://studio-76.dev,customer_464,customer_464@mail.com,ApplePay,App 72,5.5.8,paid_application,False,29.71,v4.3.0,Release notes batch 900,2026-12-18,False,True,4,Review text 900,2025-08-04,False,,,
dev_100,dev_100@example.com,Studio 100,https://studio-100.dev,customer_430,customer_430@mail.com,ApplePay,App 51,3.5.1,free_application,True,,v4.9.8,Release notes batch 901,2024-07-13,False,False,,,,False,,,
dev_49,dev_49@example.com,Studio 49,https://studio-49.dev,customer_374,customer_374@mail.com,Card,App 348,2.9.3,free_application,True,,v2.4.4,Release notes batch 902,2024-01-16,False,False,,,,False,,,
dev_69,dev_69@example.com,Studio 69,https://studio-69.dev,customer_553,customer_553@mail.com,Card,App 170,4.0.7,free_application,True,,v2.0.3,Release notes batch 903,2024-03-10,False,False,,,,False,,,
dev_89,dev_89@example.com,Studio 89,https://studio-89.dev,customer_345,customer_345@mail.com,PayPal,App 286,1.6.2,paid_application,False,22.19,v4.9.9,Release notes batch 904,2025-12-04,False,True,4,Review text 904,2026-02-12,False,,,
dev_153,dev_153@example.com,Studio 153,https://studio-153.dev,customer_311,customer_311@mail.com,PayPal,App 229,2.7.9,paid_application,False,9.9,v2.1.5,Release notes batch 905,2024-07-21,False,False,,,,True,TXN-00905,9.9,2025-10-11
dev_83,dev_83@example.com,Studio 83,https://studio-83.dev,customer_553,customer_553@mail.com,Card,App 13,2.5.7,paid_application,False,20.33,v1.2.4,Release notes batch 906,2026-11-14,False,True,2,Review text 906,2025-08-25,False,,,
dev_66,dev_66@example.com,Studio 66,https://studio-66.dev,customer_113,customer_113@mail.com,Card,App 151,4.0.2,paid_application,False,11.92,v4.9.9,Release notes batch 907,2025-11-29,True,True,3,Review text 907,2026-05-24,False,,,
dev_22,dev_22@example.com,Studio 22,https://studio-22.dev,customer_29,customer_29@mail.com,PayPal,App 130,4.7.7,paid_application,False,16.6,v2.4.5,Release notes batch 908,2025-10-12,True,True,1,Review text 908,2025-11-29,False,,,
dev_32,dev_32@example.com,Studio 32,https://studio-32.dev,customer_110,customer_110@mail.com,GooglePay,App 245,5.8.7,paid_application,False,13.15,v6.2.3,Release notes batch 909,2025-04-14,False,True,4,Review text 909,2026-12-07,False,,,
dev_159,dev_159@example.com,Studio 159,https://studio-159.dev,customer_230,customer_230@mail.com,ApplePay,App 209,4.3.2,paid_application,False,2.32,v4.6.8,Release notes batch 910,2024-01-02,True,False,,,,False,,,
dev_79,dev_79@example.com,Studio 79,https://studio-79.dev,customer_356,customer_356@mail.com,Card,App 43,3.2.2,free_application,True,,v4.8.5,Release notes batch 911,2026-03-10,True,True,4,Review text 911,2025-07-03,False,,,
dev_69,dev_69@example.com,Studio 69,https://studio-69.dev,customer_440,customer_440@mail.com,PayPal,App 126,5.1.8,paid_application,False,18.76,v5.5.0,Release notes batch 912,2026-04-03,True,True,4,Review text 912,2024-04-09,True,TXN-00912,18.76,2025-10-17
dev_142,dev_142@example.com,Studio 142,https://studio-142.dev,customer_565,customer_565@mail.com,PayPal,App 190,4.0.9,free_application,True,,v5.7.4,Release notes batch 913,2026-03-28,True,False,,,,False,,,
dev_127,dev_127@example.com,Studio 127,https://studio-127.dev,customer_162,customer_162@mail.com,GooglePay,App 40,1.1.8,free_application,True,,v6.1.8,Release notes batch 914,2026-05-08,False,True,1,Review text 914,2024-10-05,False,,,
dev_144,dev_144@example.com,Studio 144,https://studio-144.dev,customer_213,customer_213@mail.com,PayPal,App 315,2.9.4,paid_application,False,1.3,v1.5.1,Release notes batch 915,2025-08-29,False,False,,,,True,TXN-00915,1.3,2026-02-22
dev_70,dev_70@example.com,Studio 70,https://studio-70.dev,customer_584,customer_584@mail.com,PayPal,App 53,1.8.3,paid_application,False,20.15,v4.6.3,Release notes batch 916,2024-07-11,True,False,,,,True,TXN-00916,20.15,2024-10-21
dev_115,dev_115@example.com,Studio 115,https://studio-115.dev,customer_72,customer_72@mail.com,ApplePay,App 245,1.4.2,free_application,False,,v4.0.1,Release notes batch 917,2024-01-26,False,False,,,,False,,,
dev_131,dev_131@example.com,Studio 131,https://studio-131.dev,customer_449,customer_449@mail.com,GooglePay,App 81,2.4.0,paid_application,False,14.18,v5.2.7,Release notes batch 918,2026-07-15,False,False,,,,False,,,
dev_44,dev_44@example.com,Studio 44,https://studio-44.dev,customer_373,customer_373@mail.com,ApplePay,App 13,2.3.1,paid_application,False,15.06,v3.8.4,Release notes batch 919,2025-08-17,True,False,,,,False,,,
dev_63,dev_63@example.com,Studio 63,https://studio-63.dev,customer_444,customer_444@mail.com,PayPal,App 27,2.3.7,paid_application,False,18.32,v6.0.4,Release notes batch 920,2026-10-28,True,True,4,Review text 920,2024-06-15,True,TXN-00920,18.32,2024-03-24
dev_1,dev_1@example.com,Studio 1,https://studio-1.dev,customer_598,customer_598@mail.com,PayPal,App 244,4.3.7,paid_application,False,4.93,v1.4.8,Release notes batch 921,2024-04-07,True,False,,,,False,,,
dev_70,dev_70@example.com,Studio 70,https://studio-70.dev,customer_6,customer_6@mail.com,ApplePay,App 255,3.7.2,paid_application,False,13.7,v3.9.2,Release notes batch 922,2026-03-03,False,True,5,Review text 922,2026-05-22,True,TXN-00922,13.7,2026-11-13
dev_112,dev_112@example.com,Studio 112,https://studio-112.dev,customer_122,customer_122@mail.com,ApplePay,App 45,5.4.8,free_application,True,,v4.4.5,Release notes batch 923,2026-04-20,False,True,2,Review text 923,2024-09-30,False,,,
dev_42,dev_42@example.com,Studio 42,https://studio-42.dev,customer_219,customer_219@mail.com,GooglePay,App 268,4.5.6,free_application,False,,v2.4.3,Release notes batch 924,2026-05-27,True,False,,,,False,,,
dev_38,dev_38@example.com,Studio 38,https://studio-38.dev,customer_74,customer_74@mail.com,GooglePay,App 256,5.7.0,free_application,True,,v2.5.5,Release notes batch 925,2025-03-01,True,False,,,,False,,,
dev_81,dev_81@example.com,Studio 81,https://studio-81.dev,customer_320,customer_320@mail.com,PayPal,App 91,2.9.1,paid_application,False,9.28,v1.5.9,Release notes batch 926,2025-02-08,True,False,,,,True,TXN-00926,9.28,2025-05-20
dev_46,dev_46@example.com,Studio 46,https://studio-46.dev,customer_388,customer_388@mail.com,GooglePay,App 336,4.7.8,paid_application,False,17.91,v6.1.2,Release notes batch 927,2026-11-06,True,True,4,Review text 927,2025-06-05,True,TXN-00927,17.91,2026-05-09
dev_75,dev_75@example.com,Studio 75,https://studio-75.dev,customer_350,customer_350@mail.com,PayPal,App 48,5.9.3,free_application,False,,v2.4.7,Release notes batch 928,2025-02-19,False,True,5,Review text 928,2024-11-14,False,,,
dev_122,dev_122@example.com,Studio 122,https://studio-122.dev,customer_128,customer_128@mail.com,Card,App 330,2.0.3,paid_application,False,29.22,v6.3.3,Release notes batch 929,2026-06-08,False,True,2,Review text 929,2026-01-01,True,TXN-00929,29.22,2024-01-26
dev_66,dev_66@example.com,Studio 66,https://studio-66.dev,customer_190,customer_190@mail.com,ApplePay,App 48,3.4.3,free_application,False,,v1.3.9,Release notes batch 930,2025-01-29,True,True,3,Review text 930,2025-02-23,False,,,
dev_138,dev_138@example.com,Studio 138,https://studio-138.dev,customer_418,customer_418@mail.com,ApplePay,App 85,3.1.4,paid_application,False,19.91,v1.1.5,Release notes batch 931,2025-06-12,False,False,,,,False,,,
dev_135,dev_135@example.com,Studio 135,https://studio-135.dev,customer_400,customer_400@mail.com,GooglePay,App 151,2.7.8,paid_application,False,17.22,v3.9.8,Release notes batch 932,2025-10-19,False,True,3,Review text 932,2024-08-20,False,,,
dev_74,dev_74@example.com,Studio 74,https://studio-74.dev,customer_64,customer_64@mail.com,Card,App 265,1.8.0,free_application,False,,v3.8.5,Release notes batch 933,2026-03-22,False,False,,,,False,,,
dev_34,dev_34@example.com,Studio 34,https://studio-34.dev,customer_569,customer_569@mail.com,ApplePay,App 244,1.1.9,paid_application,False,26.13,v3.4.9,Release notes batch 934,2025-06-25,False,True,4,Review text 934,2025-06-06,False,,,
dev_151,dev_151@example.com,Studio 151,https://studio-151.dev,customer_344,customer_344@mail.com,ApplePay,App 86,3.1.9,free_application,False,,v3.4.5,Release notes batch 935,2026-12-20,True,False,,,,False,,,
dev_50,dev_50@example.com,Studio 50,https://studio-50.dev,customer_59,customer_59@mail.com,Card,App 349,4.4.3,free_application,False,,v4.2.9,Release notes batch 936,2026-07-30,True,False,,,,False,,,
dev_84,dev_84@example.com,Studio 84,https://studio-84.dev,customer_527,customer_527@mail.com,GooglePay,App 117,4.6.6,free_application,True,,v3.4.4,Release notes batch 937,2026-01-03,True,True,4,Review text 937,2026-05-23,False,,,
dev_16,dev_16@example.com,Studio 16,https://studio-16.dev,customer_498,customer_498@mail.com,GooglePay,App 197,1.4.1,free_application,True,,v3.6.0,Release notes batch 938,2024-07-21,True,False,,,,False,,,
dev_69,dev_69@example.com,Studio 69,https://studio-69.dev,customer_244,customer_244@mail.com,Card,App 152,5.4.7,free_application,False,,v2.3.1,Release notes batch 939,2024-03-15,False,False,,,,False,,,
dev_99,dev_99@example.com,Studio 99,https://studio-99.dev,customer_362,customer_362@mail.com,PayPal,App 75,4.4.8,paid_application,False,2.61,v4.8.8,Release notes batch 940,2025-11-22,False,False,,,,False,,,
dev_66,dev_66@example.com,Studio 66,https://studio-66.dev,customer_391,customer_391@mail.com,PayPal,App 92,5.6.9,free_application,False,,v5.7.4,Release notes batch 941,2026-08-03,False,False,,,,False,,,
dev_5,dev_5@example.com,Studio 5,https://studio-5.dev,customer_600,customer_600@mail.com,ApplePay,App 300,4.9.7,free_application,False,,v6.4.9,Release notes batch 942,2026-12-21,True,False,,,,False,,,
dev_137,dev_137@example.com,Studio 137,https://studio-137.dev,customer_308,customer_308@mail.com,PayPal,App 254,5.9.8,free_application,False,,v6.2.6,Release notes batch 943,2025-11-15,False,True,1,Review text 943,2025-06-30,False,,,
dev_135,dev_135@example.com,Studio 135,https://studio-135.dev,customer_60,customer_60@mail.com,PayPal,App 156,4.3.4,free_application,False,,v4.9.8,Release notes batch 944,2025-10-25,True,False,,,,False,,,
dev_158,dev_158@example.com,Studio 158,https://studio-158.dev,customer_558,customer_558@mail.com,ApplePay,App 60,2.1.4,paid_application,False,25.13,v4.5.2,Release notes batch 945,2025-02-07,True,True,5,Review text 945,2025-04-05,True,TXN-00945,25.13,2025-07-13
